,age,current_language,first_language,gender,script,affect,phone_position,file_name,chunk_name,phone_model
2442,18-24,English,English,Woman,wolf ring lights are fantastic,surprise,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_4cb7ed43-d8ae-4f8d-bb62-9a2a05efd3c2.wav,/final/chunk00.wav,Iphone
2443,25-39,English,English ,Woman,fluffy baseboard yogurt division,anger,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_ee5c3cb2-3052-485a-964e-a929baedfa55.wav,/final/chunk00.wav,Iphone
2444,25-39,English,English ,Woman,fluffy baseboard yogurt division,anger,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_ee5c3cb2-3052-485a-964e-a929baedfa55.wav,/final/chunk20.wav,Iphone
2445,25-39,English,English ,Woman,fluffy baseboard yogurt division,anger,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_ee5c3cb2-3052-485a-964e-a929baedfa55.wav,/final/chunk30.wav,Iphone
2446,25-39,English,Spanish,Man,join the Ear Look club,surprise,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_524bfb3b-5517-4617-a62b-dd345d76363f.wav,/final/chunk12.wav,iPhone
2447,60 and over,english,english,Man,banana and mustard sandwiches,disgust,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_b55d7a35-646c-4a60-a461-38266289c0d5.wav,/final/chunk00.wav,microsoft surface
2448,60 and over,english,english,Man,banana and mustard sandwiches,disgust,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_b55d7a35-646c-4a60-a461-38266289c0d5.wav,/final/chunk20.wav,microsoft surface
2449,60 and over,english,english,Man,banana and mustard sandwiches,disgust,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_b55d7a35-646c-4a60-a461-38266289c0d5.wav,/final/chunk30.wav,microsoft surface
2450,25-39,English,English,Man,heavy undersea birthday pumpkins,fear,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_4d7dd183-00f5-475a-9eac-4ffcd72683ef.wav,/final/chunk51.wav,Samsung Z-Fold 2
2451,25-39,English,English,Man,wolf ring lights are fantastic,neutral,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_45d54965-d6ce-4504-9407-904df9b446a7.wav,/final/chunk11.wav,iPhone SE 2020 Model
2452,25-39,English,English,Man,wolf ring lights are fantastic,neutral,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_45d54965-d6ce-4504-9407-904df9b446a7.wav,/final/chunk20.wav,iPhone SE 2020 Model
2453,25-39,English,English,Man,wolf ring lights are fantastic,neutral,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_45d54965-d6ce-4504-9407-904df9b446a7.wav,/final/chunk41.wav,iPhone SE 2020 Model
2454,18-24,English,English,Woman,the thunder break craze,sadness,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_601c9360-50c6-4773-8693-58d924ef57f5.wav,/final/chunk20.wav,iPhone 11
2455,25-39,English,English ,Man,snow meteor down the chimney,joy,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_9d1fa24c-0924-4a9d-abbd-62237d928297.wav,/final/chunk21.wav,s21 ultra
2456,25-39,English,English ,Man,snow meteor down the chimney,joy,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_9d1fa24c-0924-4a9d-abbd-62237d928297.wav,/final/chunk31.wav,s21 ultra
2457,40-60,English ,English ,Woman,zebra cats walking on lamps,anger,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_6f099f40-645e-4f47-8b9b-450a2cd67fbf.wav,/final/chunk01.wav,I phone7
2458,40-60,English ,English ,Man,join the Ear Look club,joy,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_ff1a941d-261b-4940-9b70-f4850197d3b2.wav,/final/chunk11.wav,iPhone 12 mini
2459,40-60,English ,English ,Man,join the Ear Look club,joy,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_ff1a941d-261b-4940-9b70-f4850197d3b2.wav,/final/chunk21.wav,iPhone 12 mini
2460,25-39,English,Tagalog,Woman,hungry action hippos fruit,anger,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_d56b47fe-2aab-477e-a81b-8f58c1819856.wav,/final/chunk20.wav,Iphone11
2461,25-39,English,Tagalog,Woman,hungry action hippos fruit,anger,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_d56b47fe-2aab-477e-a81b-8f58c1819856.wav,/final/chunk40.wav,Iphone11
2462,60 and over,English,English,Woman,ripped ocean jumper,sadness,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_11500150-e2f0-4d2b-a71f-d59a01c7257d.wav,/final/chunk12.wav,IPhone
2463,60 and over,English,English,Woman,ripped ocean jumper,sadness,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_11500150-e2f0-4d2b-a71f-d59a01c7257d.wav,/final/chunk13.wav,IPhone
2464,18-24,English,Chinese,Woman,five special guest treasures,fear,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_146c168f-7881-460f-bece-0ba12a19de71.wav,/final/chunk11.wav,Iphone X
2465,18-24,English,Chinese,Woman,five special guest treasures,fear,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_146c168f-7881-460f-bece-0ba12a19de71.wav,/final/chunk21.wav,Iphone X
2466,60 and over,English,English,Woman,join the Ear Look club,anger,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_94468106-152f-4f28-8456-b7572ce57aa8.wav,/final/chunk10.wav,IPhone
2467,60 and over,English,English,Woman,join the Ear Look club,anger,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_94468106-152f-4f28-8456-b7572ce57aa8.wav,/final/chunk11.wav,IPhone
2468,60 and over,English,English,Woman,join the Ear Look club,anger,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_94468106-152f-4f28-8456-b7572ce57aa8.wav,/final/chunk12.wav,IPhone
2469,18-24,English,Chinese,Woman,another dog secretary show,disgust,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_0d8eab28-0b14-4d3c-9271-7c4d843e787f.wav,/final/chunk11.wav,Iphone X
2470,18-24,English,Chinese,Woman,another dog secretary show,disgust,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_0d8eab28-0b14-4d3c-9271-7c4d843e787f.wav,/final/chunk21.wav,Iphone X
2471,60 and over,English ,English ,Man,five dollar slaw onion cure,disgust,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_ff195e2c-e065-477e-b2b2-c9715db7a909.wav,/final/chunk00.wav,Samsung 
2472,60 and over,English ,English ,Man,five dollar slaw onion cure,disgust,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_ff195e2c-e065-477e-b2b2-c9715db7a909.wav,/final/chunk30.wav,Samsung 
2474,40-60,English ,English ,Woman,the thunder break craze,fear,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_02ff6909-0339-45b8-a68f-d0e23a22da49.wav,/final/chunk20.wav,IPhone
2475,40-60,English ,English ,Woman,the thunder break craze,fear,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_02ff6909-0339-45b8-a68f-d0e23a22da49.wav,/final/chunk30.wav,IPhone
2476,18-24,English,English,Woman,birds make new jingles,fear,Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_1e291a85-b4f3-4052-8911-869a7f8e5b53.wav,/final/chunk31.wav,iPhone XS
2477,40-60,English,English,Woman,zebra cats walking on lamps,surprise,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_6dd80a63-c05f-4fc9-8894-2023f640c4bd.wav,/final/chunk11.wav,Iphone
2478,40-60,English,English,Woman,zebra cats walking on lamps,surprise,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_6dd80a63-c05f-4fc9-8894-2023f640c4bd.wav,/final/chunk20.wav,Iphone
2479,60 and over,English ,English ,Man,the thunder break craze,fear,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_bbdc7ff7-c0e5-4a22-9a6b-4ce06969f1bf.wav,/final/chunk01.wav,Samsung 
2480,60 and over,English ,English ,Man,the thunder break craze,fear,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_bbdc7ff7-c0e5-4a22-9a6b-4ce06969f1bf.wav,/final/chunk30.wav,Samsung 
2481,25-39,English,English,Man,heavy undersea birthday pumpkins,fear,Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_06d45d74-1195-4ad3-b97d-e56bb5bca5d8.wav,/final/chunk10.wav,Samsung Galaxy A32
2482,25-39,English,English,Man,heavy undersea birthday pumpkins,fear,Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_06d45d74-1195-4ad3-b97d-e56bb5bca5d8.wav,/final/chunk40.wav,Samsung Galaxy A32
2483,25-39,English,English,Man,the thunder break craze,disgust,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_1254513f-3442-4f60-b807-17b5595a9258.wav,/final/chunk00.wav,Samsung S22+ Ultra
2484,25-39,English,English,Man,the thunder break craze,disgust,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_1254513f-3442-4f60-b807-17b5595a9258.wav,/final/chunk20.wav,Samsung S22+ Ultra
2485,25-39,English,English,Man,the thunder break craze,disgust,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_1254513f-3442-4f60-b807-17b5595a9258.wav,/final/chunk30.wav,Samsung S22+ Ultra
2486,25-39,English,English,Woman,birds make new jingles,anger,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_1349575d-a2e6-400d-8205-1b03f1d25831.wav,/final/chunk10.wav,iPhone 12 
2487,25-39,English,English,Woman,birds make new jingles,anger,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_1349575d-a2e6-400d-8205-1b03f1d25831.wav,/final/chunk11.wav,iPhone 12 
2488,25-39,English,English,Woman,birds make new jingles,anger,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_1349575d-a2e6-400d-8205-1b03f1d25831.wav,/final/chunk40.wav,iPhone 12 
2489,25-39,English,English,Woman,heavy undersea birthday pumpkins,anger,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_c3743840-6783-4bc4-a1d4-a0e71d0a2253.wav,/final/chunk21.wav,iPhone SE 2020
2490,25-39,English,Hindi,Woman,zebra cats walking on lamps,surprise,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_22fbb71c-3552-48da-81fd-9b2116a3ff51.wav,/final/chunk00.wav,iPhone XR
2491,25-39,English,Hindi,Woman,zebra cats walking on lamps,surprise,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_22fbb71c-3552-48da-81fd-9b2116a3ff51.wav,/final/chunk20.wav,iPhone XR
2492,25-39,English,Hindi,Woman,zebra cats walking on lamps,surprise,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_22fbb71c-3552-48da-81fd-9b2116a3ff51.wav,/final/chunk40.wav,iPhone XR
2493,25-39,English,English,Woman,ripped ocean jumper,surprise,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_49f6f88c-a0d2-403c-99ff-b6d773fda018.wav,/final/chunk10.wav,iPhone SE 2020
2494,60 and over,English,English,Woman,banana and mustard sandwiches,neutral,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_cb9d13aa-4a1b-478e-a1c5-4e96cdcc6075.wav,/final/chunk10.wav,Iphone 13
2495,60 and over,English,English,Woman,banana and mustard sandwiches,neutral,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_cb9d13aa-4a1b-478e-a1c5-4e96cdcc6075.wav,/final/chunk21.wav,Iphone 13
2496,60 and over,English,English,Woman,banana and mustard sandwiches,neutral,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_cb9d13aa-4a1b-478e-a1c5-4e96cdcc6075.wav,/final/chunk30.wav,Iphone 13
2497,40-60,English,English,Woman,birds make new jingles,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_7caa984f-cf72-4be2-b6c3-30b11847e6e2.wav,/final/chunk30.wav,Samsung s9
2498,40-60,English,English,Woman,birds make new jingles,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_7caa984f-cf72-4be2-b6c3-30b11847e6e2.wav,/final/chunk40.wav,Samsung s9
2499,25-39,English,English ,Man,five dollar slaw onion cure,fear,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_c291dc59-3821-444e-a215-f54a27d93e3b.wav,/final/chunk21.wav,iPhone 11
2500,25-39,English,English ,Man,five dollar slaw onion cure,fear,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_c291dc59-3821-444e-a215-f54a27d93e3b.wav,/final/chunk30.wav,iPhone 11
2501,18-24,English,Chinese,Woman,wolf ring lights are fantastic,fear,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_00b64a10-e3cd-49b1-b14f-29f5f80ed3b9.wav,/final/chunk21.wav,Iphone X
2502,18-24,English,Chinese,Woman,wolf ring lights are fantastic,fear,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_00b64a10-e3cd-49b1-b14f-29f5f80ed3b9.wav,/final/chunk31.wav,Iphone X
2503,25-39,English,Mandarin,Man,birds make new jingles,sadness,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_50f643a3-7b26-4572-bda1-0f2f08ebb838.wav,/final/chunk20.wav,Samsung s8
2504,25-39,English,Mandarin,Man,birds make new jingles,sadness,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_50f643a3-7b26-4572-bda1-0f2f08ebb838.wav,/final/chunk40.wav,Samsung s8
2505,18-24,English,English,Woman,ripped ocean jumper,surprise,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_dee82957-425a-4cb5-baa1-292fa2dd8d9f.wav,/final/chunk11.wav,iPhone XS
2506,18-24,English,English,Woman,ripped ocean jumper,surprise,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_dee82957-425a-4cb5-baa1-292fa2dd8d9f.wav,/final/chunk21.wav,iPhone XS
2507,18-24,English,English,Woman,ripped ocean jumper,surprise,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_dee82957-425a-4cb5-baa1-292fa2dd8d9f.wav,/final/chunk31.wav,iPhone XS
2508,40-60,English,spanish,Woman,five dollar slaw onion cure,surprise,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_efab75f1-501a-46f0-b3a0-c764f241ab48.wav,/final/chunk10.wav,iOS
